"class","displ","trans","cyl","trans.dscr","cty","hwy","fl","model","eng.dscr","eng.dscr.1","year","manufacturer","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l","T","G","drv","vpc","bidx","x5c","S","eng.dscr.2"
"2",NA,NA,"4","M",19.6067,30.7414,"Leaded GasolineUnleaded Gasoline","128",NA,NA,1978,"FIAT","75","9","76","9","72","13        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",20.74,30.6767,"Unleaded Gasoline","128 WAGON",NA,NA,1978,"FIAT","76","26",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",19.6067,30.7414,"Leaded GasolineUnleaded Gasoline","128 WAGON",NA,NA,1978,"FIAT","76","26",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",17.6,23.2,"Unleaded Gasoline","131 MIRAFIORI",NA,NA,1978,"FIAT","85","11","85","11",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",18.4411,26.5314,"Unleaded Gasoline","131 MIRAFIORI",NA,NA,1978,"FIAT","85","11","85","11",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",17.4,26.7,"Leaded GasolineUnleaded Gasoline","131 MIRAFIORI",NA,NA,1978,"FIAT","85","11","85","11",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",17.5,22.9,"Leaded GasolineUnleaded Gasoline","131 MIRAFIORI",NA,NA,1978,"FIAT","85","11","85","11",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",17.4,26.7,"Leaded GasolineUnleaded Gasoline","131 ESTATE WAGON",NA,NA,1978,"FIAT",NA,NA,"85","33",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",17.6,23.2,"Unleaded Gasoline","131 ESTATE WAGON",NA,NA,1978,"FIAT",NA,NA,"85","33",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",18.4411,26.5314,"Unleaded Gasoline","131 ESTATE WAGON",NA,NA,1978,"FIAT",NA,NA,"85","33",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",17.5,22.9,"Leaded GasolineUnleaded Gasoline","131 ESTATE WAGON",NA,NA,1978,"FIAT",NA,NA,"85","33",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"4","M",18.8,28.1,"Leaded GasolineUnleaded Gasoline","124 SPORT",NA,NA,1978,"FIAT",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"4","M",16.8,25.8,"Unleaded Gasoline","124 SPORT",NA,NA,1978,"FIAT",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",16.8486,24.6256,"Leaded GasolineUnleaded Gasoline","LANCIA BETA",NA,NA,1978,"FIAT","71","9","85","12","78","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",15.8897,22.5517,"Unleaded Gasoline","LANCIA BETA",NA,NA,1978,"FIAT","71","9","85","12","78","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",16.9,19.6,"Unleaded Gasoline","LANCIA BETA",NA,NA,1978,"FIAT","71","9","85","12","78","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","A",16.9,19.6,"Unleaded Gasoline","LANCIA BETA",NA,NA,1978,"FIAT","71","9","85","12","78","16        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"4","M",17.9978,23.4,"Unleaded Gasoline","LANCIA BETA SCORPION",NA,NA,1978,"FIAT",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"4","M",18.4411,26.5314,"Unleaded Gasoline","LANCIA BETA SCORPION",NA,NA,1978,"FIAT",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"4","M",19.6067,30.7414,"Leaded GasolineUnleaded Gasoline","X1/9",NA,NA,1978,"FIAT",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"1",NA,NA,"4","M",20.74,30.6767,"Unleaded Gasoline","X1/9",NA,NA,1978,"FIAT",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",33.2,45.9,"Unleaded Gasoline","FIESTA",NA,NA,1978,"FORD",NA,NA,NA,NA,"79"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",29.7492,43.4334,"Unleaded Gasoline","FIESTA",NA,NA,1978,"FORD",NA,NA,NA,NA,"79"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"6","A",17.9,22,"Unleaded Gasoline","PINTO",NA,NA,1978,"FORD","75","8",NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",20.7,29.4,"Unleaded Gasoline","PINTO",NA,NA,1978,"FORD","75","8",NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"6","A",16.6,22.4,"Unleaded Gasoline","PINTO",NA,NA,1978,"FORD","75","8",NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",25.4,35.4341,"Unleaded Gasoline","PINTO",NA,NA,1978,"FORD","75","8",NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",21.499,29.4479,"Unleaded Gasoline","PINTO",NA,NA,1978,"FORD","75","8",NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",25.1,34.5,"Unleaded Gasoline","PINTO",NA,NA,1978,"FORD","75","8",NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",19.4768,26.1809,"Unleaded Gasoline","PINTO WAGON",NA,NA,1978,"FORD","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","A",16.6,22.4,"Unleaded Gasoline","PINTO WAGON",NA,NA,1978,"FORD","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",22.6641,33.2268,"Unleaded Gasoline","PINTO WAGON",NA,NA,1978,"FORD","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",19.9753,30.4564,"Unleaded Gasoline","PINTO WAGON",NA,NA,1978,"FORD","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"6","A",17.9,22,"Unleaded Gasoline","PINTO WAGON",NA,NA,1978,"FORD","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","A",21.66,30.5179,"Unleaded Gasoline","PINTO WAGON",NA,NA,1978,"FORD","78","31",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",19.4768,26.1809,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",22.6641,33.2268,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"6","A",16,20.4,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",19.9753,30.4564,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"8","A",16.126,22.8877,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"6","A",15.7,22.7,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",21.66,30.5179,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"6","M",17.5,25.1491,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"8","M",15.8128,23.3506,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"8","A",16.0199,20.6529,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"6","M",19.5,26.0996,"Unleaded Gasoline","MUSTANG II",NA,NA,1978,"FORD","72","8",NA,NA,"70","10        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","M",20.6,28.8,"Unleaded Gasoline","FAIRMONT",NA,NA,1978,"FORD","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"4","M",22.6641,33.2268,"Unleaded Gasoline","FAIRMONT",NA,NA,1978,"FORD","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",16.0199,20.6529,"Unleaded Gasoline","FAIRMONT",NA,NA,1978,"FORD","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",18.1,23.4,"Unleaded Gasoline","FAIRMONT",NA,NA,1978,"FORD","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"4","M",19.9753,30.4564,"Unleaded Gasoline","FAIRMONT",NA,NA,1978,"FORD","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"4","A",21.8,33.2,"Unleaded Gasoline","FAIRMONT",NA,NA,1978,"FORD","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",16.126,22.8877,"Unleaded Gasoline","FAIRMONT",NA,NA,1978,"FORD","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"6","A",19.2,26,"Unleaded Gasoline","FAIRMONT",NA,NA,1978,"FORD","95","17","96","17",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"4","M",22.638,33.2486,"Unleaded Gasoline","FAIRMONT WAGON",NA,NA,1978,"FORD",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","A",18,23.5,"Unleaded Gasoline","FAIRMONT WAGON",NA,NA,1978,"FORD",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"6","M",19.2,29.1,"Unleaded Gasoline","FAIRMONT WAGON",NA,NA,1978,"FORD",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"4","M",19.1864,29.8569,"Unleaded Gasoline","FAIRMONT WAGON",NA,NA,1978,"FORD",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",16.126,22.8877,"Unleaded Gasoline","FAIRMONT WAGON",NA,NA,1978,"FORD",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"8",NA,NA,"8","A",16.0199,20.6529,"Unleaded Gasoline","FAIRMONT WAGON",NA,NA,1978,"FORD",NA,NA,"98","43",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","A",18.5,26.2,"Unleaded Gasoline","GRANADA",NA,NA,1978,"FORD","89","15","93","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","A",16.5,23.8,"Unleaded Gasoline","GRANADA",NA,NA,1978,"FORD","89","15","93","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"6","M",20.8,28.5,"Unleaded Gasoline","GRANADA",NA,NA,1978,"FORD","89","15","93","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","M",16.0332,24.9377,"Unleaded Gasoline","GRANADA",NA,NA,1978,"FORD","89","15","93","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",15.2974,22.7,"Unleaded Gasoline","GRANADA",NA,NA,1978,"FORD","89","15","93","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"4",NA,NA,"8","A",16.0145,22.8327,"Unleaded Gasoline","GRANADA",NA,NA,1978,"FORD","89","15","93","15",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.9414,20.4639,"Unleaded Gasoline","LTD II","(M ENG)",NA,1978,"FORD","94","16","102","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.8388,22.4222,"Unleaded Gasoline","LTD II","(W ENG)",NA,1978,"FORD","94","16","102","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",12.1,18.4,"Unleaded Gasoline","LTD II","(M ENG)",NA,1978,"FORD","94","16","102","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.6,17.7,"Unleaded Gasoline","LTD II",NA,NA,1978,"FORD","94","16","102","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.502,22.0671,"Unleaded Gasoline","LTD II",NA,NA,1978,"FORD","94","16","102","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.0527,17.9305,"Unleaded Gasoline","LTD II",NA,NA,1978,"FORD","94","16","102","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.1,16.8499,"Unleaded Gasoline","LTD II",NA,NA,1978,"FORD","94","16","102","16",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",11.6259,17.1395,"Unleaded Gasoline","FORD",NA,NA,1978,"FORD","100","23","106","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",12.9991,19.3483,"Unleaded Gasoline","FORD",NA,NA,1978,"FORD","100","23","106","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",11.4,17.6,"Unleaded Gasoline","FORD",NA,NA,1978,"FORD","100","23","106","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",14.8388,22.4222,"Unleaded Gasoline","FORD","(W ENG)",NA,1978,"FORD","100","23","106","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.4,20.6,"Unleaded Gasoline","FORD","(M ENG)",NA,1978,"FORD","100","23","106","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",14.502,22.0671,"Unleaded Gasoline","FORD",NA,NA,1978,"FORD","100","23","106","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"6",NA,NA,"8","A",13.0469,19.5016,"Unleaded Gasoline","FORD",NA,NA,1978,"FORD","100","23","106","23",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",13.4,20.6,"Unleaded Gasoline","FORD WAGON","(M ENG)",NA,1978,"FORD",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",13.0469,19.5016,"Unleaded Gasoline","FORD WAGON",NA,NA,1978,"FORD",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",11.4222,17.3069,"Unleaded Gasoline","FORD WAGON",NA,NA,1978,"FORD",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",11.4,17.6,"Unleaded Gasoline","FORD WAGON",NA,NA,1978,"FORD",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"9",NA,NA,"8","A",12.9991,19.3483,"Unleaded Gasoline","FORD WAGON",NA,NA,1978,"FORD",NA,NA,"108","56",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.9414,20.4639,"Unleaded Gasoline","THUNDERBIRD","(M ENG)",NA,1978,"FORD","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.0074,19.1148,"Unleaded Gasoline","THUNDERBIRD",NA,NA,1978,"FORD","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",13.1,16.8499,"Unleaded Gasoline","THUNDERBIRD",NA,NA,1978,"FORD","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.502,22.0671,"Unleaded Gasoline","THUNDERBIRD",NA,NA,1978,"FORD","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",11.6,17.7,"Unleaded Gasoline","THUNDERBIRD",NA,NA,1978,"FORD","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",12.1,18.4,"Unleaded Gasoline","THUNDERBIRD","(M ENG)",NA,1978,"FORD","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"5",NA,NA,"8","A",14.8388,22.4222,"Unleaded Gasoline","THUNDERBIRD","(W ENG)",NA,1978,"FORD","95","16",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","S",27.9,34.2813,"Leaded GasolineUnleaded Gasoline","CIVIC","(CVCC)",NA,1978,"HONDA","65","5",NA,NA,"65"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","S",24.4,32.7,"Leaded GasolineUnleaded Gasoline","CIVIC",NA,NA,1978,"HONDA","65","5",NA,NA,"65"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",32.603,40.6048,"Leaded GasolineUnleaded Gasoline","CIVIC","(CVCC)",NA,1978,"HONDA","65","5",NA,NA,"65"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",36.498,44.373,"Leaded GasolineUnleaded Gasoline","CIVIC","(CVCC)",NA,1978,"HONDA","65","5",NA,NA,"65"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","S",22.7,29.5,"Leaded GasolineUnleaded Gasoline","CIVIC",NA,NA,1978,"HONDA","65","5",NA,NA,"65"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",31.2852,40.8744,"Leaded GasolineUnleaded Gasoline","CIVIC",NA,NA,1978,"HONDA","65","5",NA,NA,"65"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",28.6,37.3,"Leaded GasolineUnleaded Gasoline","CIVIC",NA,NA,1978,"HONDA","65","5",NA,NA,"65"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","S",29.4,34.9,"Leaded GasolineUnleaded Gasoline","CIVIC","(CVCC)",NA,1978,"HONDA","65","5",NA,NA,"65"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"0",NA,NA,"4","S",28,33.1,"Leaded GasolineUnleaded Gasoline","CIVIC",NA,NA,1978,"HONDA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"0",NA,NA,"4","M",34.1707,43.1307,"Leaded GasolineUnleaded Gasoline","CIVIC",NA,NA,1978,"HONDA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"0",NA,NA,"4","S",30.2,35.4,"Leaded GasolineUnleaded Gasoline","CIVIC",NA,NA,1978,"HONDA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"0",NA,NA,"4","M",38.3,46.283,"Leaded GasolineUnleaded Gasoline","CIVIC",NA,NA,1978,"HONDA",NA,NA,NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","S",23.9896,27.9,"Leaded GasolineUnleaded Gasoline","CIVIC WAGON",NA,NA,1978,"HONDA",NA,NA,"65","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",29.9987,35.2989,"Leaded GasolineUnleaded Gasoline","CIVIC WAGON","(CVCC)",NA,1978,"HONDA",NA,NA,"65","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",31,36.4,"Leaded GasolineUnleaded Gasoline","CIVIC WAGON","(CVCC)",NA,1978,"HONDA",NA,NA,"65","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","S",26.9,31.5,"Leaded GasolineUnleaded Gasoline","CIVIC WAGON",NA,NA,1978,"HONDA",NA,NA,"65","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",28.7353,33.9974,"Leaded GasolineUnleaded Gasoline","CIVIC WAGON",NA,NA,1978,"HONDA",NA,NA,"65","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","S",27.1985,31,"Leaded GasolineUnleaded Gasoline","CIVIC WAGON","(CVCC)",NA,1978,"HONDA",NA,NA,"65","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","M",31.392,37.4,"Leaded GasolineUnleaded Gasoline","CIVIC WAGON",NA,NA,1978,"HONDA",NA,NA,"65","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"7",NA,NA,"4","S",23.5,28.7,"Leaded GasolineUnleaded Gasoline","CIVIC WAGON","(CVCC)",NA,1978,"HONDA",NA,NA,"65","22",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","S",27.6,33.2,"Leaded GasolineUnleaded Gasoline","ACCORD","(CVCC)",NA,1978,"HONDA",NA,NA,NA,NA,"82","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",33.2,43.6,"Leaded GasolineUnleaded Gasoline","ACCORD","(CVCC)",NA,1978,"HONDA",NA,NA,NA,NA,"82","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","S",26.1,31.9,"Leaded GasolineUnleaded Gasoline","ACCORD",NA,NA,1978,"HONDA",NA,NA,NA,NA,"82","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",30.6,41.7978,"Leaded GasolineUnleaded Gasoline","ACCORD","(CVCC)",NA,1978,"HONDA",NA,NA,NA,NA,"82","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",34.7,44.6,"Leaded GasolineUnleaded Gasoline","ACCORD",NA,NA,1978,"HONDA",NA,NA,NA,NA,"82","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","S",25.8,32.6,"Leaded GasolineUnleaded Gasoline","ACCORD",NA,NA,1978,"HONDA",NA,NA,NA,NA,"82","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","S",24,29.6,"Leaded GasolineUnleaded Gasoline","ACCORD","(CVCC)",NA,1978,"HONDA",NA,NA,NA,NA,"82","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"4","M",36.9,46.5,"Leaded GasolineUnleaded Gasoline","ACCORD",NA,NA,1978,"HONDA",NA,NA,NA,NA,"82","14        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"12","A",9,12.5929,"Unleaded Gasoline","JAGUAR XJ",NA,NA,1978,"JAGUAR",NA,NA,"90","10",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","A",13.8,20,"Unleaded Gasoline","JAGUAR XJ",NA,NA,1978,"JAGUAR",NA,NA,"90","10",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"6","A",13.8,20,"Unleaded Gasoline","JAGUAR XJ",NA,NA,1978,"JAGUAR",NA,NA,"90","10",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"12","A",10.2128,13.9705,"Unleaded Gasoline","JAGUAR XJ",NA,NA,1978,"JAGUAR",NA,NA,"90","10",NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"12","A",9,12.5929,"Unleaded Gasoline","JAGUAR XJS",NA,NA,1978,"JAGUAR","77","11",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"3",NA,NA,"12","A",10.2128,13.9705,"Unleaded Gasoline","JAGUAR XJS",NA,NA,1978,"JAGUAR","77","11",NA,NA,NA,"          ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","M",25.4,35.4341,"Unleaded Gasoline","BOBCAT",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",20.7,29.4,"Unleaded Gasoline","BOBCAT",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
"2",NA,NA,"4","A",21.499,29.4479,"Unleaded Gasoline","BOBCAT",NA,NA,1978,"LINCOLN-MERCURY",NA,NA,NA,NA,"74"," 9        ",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
